Employee ID,Name,Local Job Title,Band (ASPL),Employment Details Hire Date,Gender,DCIO,Division,Department,Location,Employee Status,Date of Exit
1002520,Employee 2520,Consultant,B1,25/8/2016,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1002521,Employee 2521,Senior Consultant,B2,29/8/2016,Female,ISG,DEV,Technology,Bangalore,Inactive,9/4/2018
1002522,Employee 2522,Senior Consultant,B2,29/8/2016,Female,CCENG,ISG,Technology,Bangalore,Inactive,13/4/2017
1002523,Employee 2523,Lead Consultant,C1,29/8/2016,Male,CANADA,DEV,Technology,Bangalore,Inactive,26/8/2019
1002524,Employee 2524,Senior Consultant,B2,29/8/2016,Female,ESS,DEV,Technology,Bangalore,Inactive,19/11/2020
1002525,Employee 2525,Senior Consultant,B2,29/8/2016,Male,SMCECF,DEV,Technology,Bangalore,Inactive,14/11/2018
1002526,Employee 2526,Lead Consultant,C1,29/8/2016,Male,INFENG,DEV,Technology,Pune,Active,
1002527,Employee 2527,Consultant,B1,25/8/2016,Female,PRDTCH,IS,Technology,Bangalore,Inactive,10/1/2020
1002528,Employee 2528,Specialist,B1,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002529,Employee 2529,Analyst,A3,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002530,Employee 2530,Associate,A1,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,9/4/2019
1002531,Employee 2531,Senior Associate,A2,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002532,Employee 2532,Associate,A1,1/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,31/1/2017
1002533,Employee 2533,Senior Associate,A2,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,3/4/2017
1002534,Employee 2534,Senior Associate,A2,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002535,Employee 2535,Senior Associate,A2,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002536,Employee 2536,Associate,A1,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,7/9/2016
1002537,Employee 2537,Specialist,B1,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002538,Employee 2538,Analyst,A3,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,14/10/2016
1002539,Employee 2539,Senior Associate,A2,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002540,Employee 2540,Analyst,A3,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002541,Employee 2541,Associate,A1,1/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,1/3/2019
1002542,Employee 2542,Associate,A1,1/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,19/4/2019
1002543,Employee 2543,Senior Team Leader,C2,1/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002544,Employee 2544,Senior Consultant,B2,1/9/2016,Male,LTS,DEV,Technology,Bangalore,Active,
1002545,Employee 2545,Consultant,B1,1/9/2016,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,8/11/2016
1002546,Employee 2546,Consultant,B1,1/9/2016,Female,LTS,DEV,Technology,Bangalore,Inactive,12/9/2017
1002547,Employee 2547,Senior Lead Consultant,C2,1/9/2016,Male,CANADA,DEV,Technology,Bangalore,Active,
1002548,Employee 2548,Senior Consultant,B2,1/9/2016,Male,INFENG,IS,Technology,Pune,Active,
1002549,Employee 2549,Senior Associate,A2,6/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,27/8/2018
1002550,Employee 2550,Senior Associate,A2,6/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,1/6/2021
1002551,Employee 2551,Senior Associate,A2,6/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002552,Employee 2552,Analyst,A3,6/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002553,Employee 2553,Consultant,B1,6/9/2016,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,9/4/2018
1002554,Employee 2554,Senior Lead Consultant,C2,6/9/2016,Male,INFENG,IS,Technology,Pune,Active,
1002555,Employee 2555,Senior Lead Consultant,C2,6/9/2016,Male,ARS,DEV,Technology,Pune,Active,
1002556,Employee 2556,Senior Lead Consultant,C2,6/9/2016,Female,SMCEAF,DEV,Technology,Pune,Active,
1002557,Employee 2557,Senior Consultant,B2,8/9/2016,Male,PRDTCH,DEV,Technology,Pune,Active,
1002558,Employee 2558,Lead Consultant,C1,12/9/2016,Male,ACG,DEV,Technology,Bangalore,Inactive,11/10/2019
1002559,Employee 2559,Manager,E,8/9/2016,Male,ESURE,DEV,Technology,Bangalore,Inactive,2/2/2018
1002560,Employee 2560,Consultant,B1,8/9/2016,Female,ARS,DEV,Technology,Bangalore,Active,
1002561,Employee 2561,Consultant,B1,8/9/2016,Female,SMCECF,DEV,Technology,Bangalore,Active,
1002562,Employee 2562,Consultant,B1,8/9/2016,Male,CTS,DEV,Technology,Bangalore,Inactive,20/6/2018
1002563,Employee 2563,Senior Consultant,B2,8/9/2016,Female,COMPZD,CORPFN,Technology,Bangalore,Inactive,8/1/2021
1002564,Employee 2564,Director,G,8/9/2016,Male,SLT,DART,Corp.Func,Bangalore,Active,
1002565,Employee 2565,Senior Team Leader,C2,12/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002566,Employee 2566,Consultant,B1,12/9/2016,Male,ARS,DEV,Technology,Pune,Inactive,4/11/2016
1002567,Employee 2567,Consultant,B1,12/9/2016,Female,ARS,DEV,Technology,Pune,Inactive,9/4/2018
1002568,Employee 2568,Associate Manager,D,12/9/2016,Male,SMCECF,DEV,Technology,Bangalore,Active,
1002569,Employee 2569,Manager,E,12/9/2016,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,22/3/2018
1002570,Employee 2570,Consultant,B1,15/9/2016,Male,SMCECF,DEV,Technology,Bangalore,Inactive,20/9/2019
1002571,Employee 2571,Senior Consultant,B2,19/9/2016,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,6/11/2019
1002572,Employee 2572,Senior Consultant,B2,19/9/2016,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,28/8/2020
1002573,Employee 2573,Senior Consultant,B2,19/9/2016,Male,LTS,DEV,Technology,Bangalore,Active,
1002574,Employee 2574,Senior Lead Consultant,C2,19/9/2016,Female,COMPZD,DEV,Technology,Bangalore,Active,
1002575,Employee 2575,Consultant,B1,19/9/2016,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1002576,Employee 2576,Senior Consultant,B2,19/9/2016,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1002577,Employee 2577,Consultant,B1,19/9/2016,Male,COMPZD,DEV,Technology,Bangalore,Inactive,1/3/2019
1002578,Employee 2578,Senior Consultant,B2,19/9/2016,Female,ESURE,DEV,Technology,Bangalore,Inactive,12/7/2017
1002579,Employee 2579,Lead Consultant,C1,19/9/2016,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,3/7/2019
1002580,Employee 2580,Senior Associate,A2,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002581,Employee 2581,Senior Associate,A2,22/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,22/11/2019
1002582,Employee 2582,Senior Associate,A2,22/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002583,Employee 2583,Associate,A1,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,5/4/2019
1002584,Employee 2584,Senior Associate,A2,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002585,Employee 2585,Senior Associate,A2,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,1/4/2019
1002586,Employee 2586,Analyst,A3,22/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002587,Employee 2587,Senior Associate,A2,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002588,Employee 2588,Associate,A1,22/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,23/3/2018
1002589,Employee 2589,Senior Associate,A2,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002590,Employee 2590,Senior Associate,A2,22/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002591,Employee 2591,Senior Associate,A2,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,16/3/2020
1002592,Employee 2592,Senior Associate,A2,22/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002593,Employee 2593,Senior Associate,A2,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002594,Employee 2594,Senior Associate,A2,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002595,Employee 2595,Analyst,A3,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002596,Employee 2596,Associate,A1,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,1/3/2019
1002597,Employee 2597,Associate,A1,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,6/12/2018
1002598,Employee 2598,Senior Associate,A2,22/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002599,Employee 2599,Associate,A1,22/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,30/5/2018
1002600,Employee 2600,Analyst,A3,22/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002601,Employee 2601,Senior Associate,A2,22/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002602,Employee 2602,Associate Consultant,A3,22/9/2016,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,26/2/2021
1002603,Employee 2603,Associate Consultant,A3,22/9/2016,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,28/8/2017
1002604,Employee 2604,Senior Consultant,B2,22/9/2016,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1002605,Employee 2605,Consultant,B1,22/9/2016,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1002606,Employee 2606,Senior Consultant,B2,22/9/2016,Male,IVANTG,DEV,Technology,Bangalore,Active,
1002607,Employee 2607,Consultant,B1,22/9/2016,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,13/5/2019
1002608,Employee 2608,Consultant,B1,22/9/2016,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1002609,Employee 2609,Consultant,B1,22/9/2016,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1002610,Employee 2610,Consultant,B1,22/9/2016,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,28/1/2019
1002611,Employee 2611,Lead Consultant,C1,22/9/2016,Male,ESURE,DEV,Technology,Bangalore,Inactive,12/3/2018
1002612,Employee 2612,Consultant,B1,22/9/2016,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,23/11/2020
1002613,Employee 2613,Senior Lead Consultant,C2,22/9/2016,Male,ENCMPSS,DEV,Technology,Bangalore,Active,
1002614,Employee 2614,Lead Consultant,C1,22/9/2016,Male,SMCECF,DEV,Technology,Bangalore,Active,
1002615,Employee 2615,Senior Associate,A2,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002616,Employee 2616,Associate,A1,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,10/9/2019
1002617,Employee 2617,Specialist,B1,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002618,Employee 2618,Specialist,B1,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002619,Employee 2619,Senior Associate,A2,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002620,Employee 2620,Analyst,A3,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002621,Employee 2621,Specialist,B1,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002622,Employee 2622,Senior Associate,A2,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,8/9/2020
1002623,Employee 2623,Senior Associate,A2,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002624,Employee 2624,Analyst,A3,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,23/2/2017
1002625,Employee 2625,Senior Associate,A2,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002626,Employee 2626,Associate,A1,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,20/12/2017
1002627,Employee 2627,Analyst,A3,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002628,Employee 2628,Analyst,A3,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002629,Employee 2629,Analyst,A3,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002630,Employee 2630,Specialist,B1,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002631,Employee 2631,Senior Associate,A2,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002632,Employee 2632,Senior Associate,A2,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002633,Employee 2633,Analyst,A3,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002634,Employee 2634,Senior Associate,A2,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002635,Employee 2635,Analyst,A3,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002636,Employee 2636,Senior Associate,A2,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002637,Employee 2637,Analyst,A3,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002638,Employee 2638,Associate Consultant,A3,26/9/2016,Male,SQTD,DEV,Technology,Pune,Active,
1002639,Employee 2639,Specialist,B1,26/9/2016,Male,OPS,Operations,Operations,Pune,Active,
1002640,Employee 2640,Analyst,A3,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002641,Employee 2641,Senior Associate,A2,26/9/2016,Male,OPS,Operations,Operations,Pune,Active,
1002642,Employee 2642,Specialist,B1,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002643,Employee 2643,Specialist,B1,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002644,Employee 2644,Specialist,B1,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002645,Employee 2645,Senior Associate,A2,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002646,Employee 2646,Associate,A1,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,2/12/2016
1002647,Employee 2647,Associate,A1,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,15/11/2016
1002648,Employee 2648,Associate,A1,26/9/2016,Female,RMBC,Operations,Operations,Pune,Inactive,21/2/2019
1002649,Employee 2649,Specialist,B1,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002650,Employee 2650,Analyst,A3,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002651,Employee 2651,Senior Associate,A2,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002652,Employee 2652,Senior Associate,A2,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,30/4/2018
1002653,Employee 2653,Analyst,A3,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,8/1/2021
1002654,Employee 2654,Associate,A1,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,16/8/2017
1002655,Employee 2655,Analyst,A3,26/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002656,Employee 2656,Associate Manager,D,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,9/3/2018
1002657,Employee 2657,Senior Associate,A2,26/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,3/6/2021
1002658,Employee 2658,Senior Consultant,B2,26/9/2016,Male,ESS,DEV,Technology,Bangalore,Active,
1002659,Employee 2659,Senior Consultant,B2,26/9/2016,Male,LTS,DEV,Technology,Bangalore,Active,
1002660,Employee 2660,Lead Consultant,C1,26/9/2016,Male,INFENG,IS,Technology,Bangalore,Inactive,17/5/2018
1002661,Employee 2661,Senior Team Leader,C2,26/9/2016,Male,ESS,DEV,Technology,Bangalore,Active,
1002662,Employee 2662,Senior Consultant,B2,26/9/2016,Male,CTS,DEV,Technology,Bangalore,Inactive,9/1/2020
1002663,Employee 2663,Consultant,B1,26/9/2016,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,28/2/2017
1002664,Employee 2664,Lead Consultant,C1,26/9/2016,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,4/3/2019
1002665,Employee 2665,Consultant,B1,26/9/2016,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,3/1/2020
1002666,Employee 2666,Analyst,A3,29/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002667,Employee 2667,Senior Associate,A2,29/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002668,Employee 2668,Analyst,A3,29/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002669,Employee 2669,Senior Associate,A2,29/9/2016,Female,ATSC,ATSC,Technology,Pune,Active,
1002670,Employee 2670,Analyst,A3,29/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002671,Employee 2671,Analyst,A3,29/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002672,Employee 2672,Senior Associate,A2,29/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,9/4/2021
1002673,Employee 2673,Analyst,A3,29/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,19/4/2017
1002674,Employee 2674,Associate,A1,29/9/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,22/12/2016
1002675,Employee 2675,Senior Associate,A2,29/9/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002676,Employee 2676,Senior Consultant,B2,29/9/2016,Female,LTS,DEV,Technology,Bangalore,Active,
1002677,Employee 2677,Lead Consultant,C1,29/9/2016,Male,ABT,DEV,Technology,Bangalore,Active,
1002678,Employee 2678,Lead Consultant,C1,29/9/2016,Female,INVEST,DEV,Technology,Bangalore,Active,
1002679,Employee 2679,Associate Manager,D,29/9/2016,Male,MARA,DART,Technology,Bangalore,Inactive,3/12/2019
1002680,Employee 2680,Analyst,A3,3/10/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,11/10/2017
1002681,Employee 2681,Associate,A1,3/10/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,22/10/2018
1002682,Employee 2682,Analyst,A3,3/10/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002683,Employee 2683,Associate,A1,3/10/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,9/4/2018
1002684,Employee 2684,Associate,A1,3/10/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,9/7/2019
1002685,Employee 2685,Analyst,A3,3/10/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002686,Employee 2686,Specialist,B1,3/10/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002687,Employee 2687,Associate,A1,3/10/2016,Female,ENTRSVC,Operations,Operations,Pune,Inactive,24/5/2019
1002688,Employee 2688,Associate,A1,3/10/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,21/1/2019
1002689,Employee 2689,Analyst,A3,3/10/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002690,Employee 2690,Analyst,A3,3/10/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,16/6/2021
1002691,Employee 2691,Senior Associate,A2,3/10/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002692,Employee 2692,Senior Associate,A2,3/10/2016,Male,ENTRSVC,Operations,Operations,Pune,Active,
1002693,Employee 2693,Senior Associate,A2,3/10/2016,Female,ENTRSVC,Operations,Operations,Pune,Active,
1002694,Employee 2694,Associate,A1,3/10/2016,Male,ENTRSVC,Operations,Operations,Pune,Inactive,23/10/2018
1002695,Employee 2695,Consultant,B1,3/10/2016,Female,ARS,DEV,Technology,Pune,Inactive,21/9/2018
1002696,Employee 2696,Senior Consultant,B2,3/10/2016,Male,QPM,DEV,Technology,Pune,Active,
1002697,Employee 2697,Consultant,B1,3/10/2016,Male,PRDTCH,DEV,Technology,Pune,Inactive,5/10/2017
1002698,Employee 2698,Senior Consultant,B2,3/10/2016,Male,ESS,DEV,Technology,Bangalore,Inactive,8/2/2021
1002699,Employee 2699,Associate Principal Consultant,D,3/10/2016,Male,ABI,DEV,Technology,Bangalore,Active,
1002700,Employee 2700,Manager,E,3/10/2016,Male,COMPZD,DEV,Technology,Bangalore,Active,
1002701,Employee 2701,Senior Consultant,B2,3/10/2016,Male,ARS,DEV,Technology,Bangalore,Inactive,22/2/2017
1002702,Employee 2702,Senior Consultant,B2,3/10/2016,Male,SMCECF,DEV,Technology,Bangalore,Active,
1002703,Employee 2703,Consultant,B1,3/10/2016,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,25/2/2021
1002704,Employee 2704,Senior Consultant,B2,3/10/2016,Male,ENCMPSS,DEV,Technology,Bangalore,Inactive,1/8/2019
1002705,Employee 2705,Senior Consultant,B2,3/10/2016,Female,ESURE,DEV,Technology,Bangalore,Inactive,4/1/2018
1002706,Employee 2706,Consultant,B1,3/10/2016,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,31/10/2018
1002707,Employee 2707,Senior Consultant,B2,6/10/2016,Male,LTS,DEV,Technology,Bangalore,Active,
1002708,Employee 2708,Associate Manager,D,6/10/2016,Male,HRM,CORPFN,Corp.Func,Bangalore,Active,
1002709,Employee 2709,Consultant,B1,6/10/2016,Male,PRDTCH,DEV,Technology,Pune,Inactive,1/2/2017
1002710,Employee 2710,Associate Manager,D,10/10/2016,Male,PRO,CORPFN,Corp.Func,Bangalore,Active,
1002711,Employee 2711,Senior Consultant,B2,10/10/2016,Male,LTS,DEV,Technology,Bangalore,Active,
1002712,Employee 2712,Senior Team Leader,C2,19/2/2021,Male,LTS,DEV,Technology,Bangalore,Active,
1002713,Employee 2713,Consultant,B1,10/10/2016,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,8/11/2017
1002714,Employee 2714,Senior Consultant,B2,10/10/2016,Male,COMPZD,DEV,Technology,Pune,Inactive,10/4/2019
1002715,Employee 2715,Consultant,B1,10/10/2016,Male,PMO,ATSV,Technology,Bangalore,Inactive,30/9/2019
1002716,Employee 2716,Senior Lead Consultant,C2,13/10/2016,Male,IVANTG,DEV,Technology,Bangalore,Active,
1002717,Employee 2717,Lead Consultant,C1,13/10/2016,Male,LTS,DEV,Technology,Bangalore,Inactive,27/12/2018
1002718,Employee 2718,Lead Consultant,C1,17/10/2016,Male,CTS,DEV,Technology,Pune,Active,
1002719,Employee 2719,Consultant,B1,17/10/2016,Male,SMCEAF,DEV,Technology,Bangalore,Active,
1002720,Employee 2720,Consultant,B1,17/10/2016,Female,SQTD,DEV,Technology,Pune,Inactive,4/1/2021
1002721,Employee 2721,Senior Consultant,B2,17/10/2016,Female,CTS,DEV,Technology,Pune,Active,
1002722,Employee 2722,Senior Lead Consultant,C2,17/10/2016,Male,LTS,DEV,Technology,Bangalore,Inactive,25/10/2018
1002723,Employee 2723,Lead Consultant,C1,17/10/2016,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1002724,Employee 2724,Senior Lead Consultant,C2,17/10/2016,Male,CTS,DEV,Technology,Bangalore,Active,
1002725,Employee 2725,Consultant,B1,17/10/2016,Male,COMPZD,DEV,Technology,Bangalore,Inactive,19/11/2020
1002726,Employee 2726,Consultant,B1,17/10/2016,Male,CANADA,DEV,Technology,Bangalore,Inactive,8/1/2021
1002727,Employee 2727,Consultant,B1,17/10/2016,Male,AOI,DEV,Technology,Bangalore,Inactive,18/11/2019
1002728,Employee 2728,Consultant,B1,17/10/2016,Male,CANADA,DEV,Technology,Bangalore,Active,
1002729,Employee 2729,Senior Consultant,B2,17/10/2016,Female,ARS,DEV,Technology,Bangalore,Inactive,30/4/2021
